| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |  200 | 3000 |   35 | 0.16616052 |1578686405681 |     514 |     0.0 |-100,00 |mscp410.txt |   67 |
| 2 |    1 | 3000 |   35 |       0.25 |1578686473057 |     514 |   604.0 |17,51 |mscp410.txt |0,050 |
| 2 |  100 | 3000 |   35 | 0.13121235 |1578686473057 |     514 |   560.0 | 8,95 |mscp410.txt |  3,4 |
| 1 |  200 | 3000 |   35 | 0.16115262 |1578686830740 |     514 |   556.0 | 8,17 |mscp410.txt |  7,4 |
| 1 |  300 | 3000 |   35 | 0.16115262 |1578686830740 |     514 |   556.0 | 8,17 |mscp410.txt |   11 |
| 1 |  200 | 3000 |   35 | 0.15860656 |1578688049194 |     514 |   534.0 | 3,89 |mscp410.txt |  9,4 |
| 1 |  300 | 3000 |   35 |   0.181798 |1578688049194 |     514 |   516.0 | 0,39 |mscp410.txt |   13 |
| 1 |  400 | 3000 |   35 | 0.17717391 |1578688316323 |     514 |   534.0 | 3,89 |mscp410.txt |   13 |
| 1 |  500 | 3000 |   35 |  0.1658302 |1578688316323 |     514 |   530.0 | 3,11 |mscp410.txt |   16 |
| 1 |  600 | 3000 |   35 | 0.17916304 |1578688316323 |     514 |   530.0 | 3,11 |mscp410.txt |   19 |
| 1 |  700 | 3000 |   35 | 0.18136702 |1578688316323 |     514 |   530.0 | 3,11 |mscp410.txt |   23 |
| 1 |  400 | 3000 |   35 |  0.1767787 |1578688695305 |     514 |   519.0 | 0,97 |mscp410.txt |   12 |
| 1 |  500 | 3000 |   35 | 0.16529818 |1578688695305 |     514 |   518.0 | 0,78 |mscp410.txt |   15 |
| 1 |  600 | 3000 |   35 |  0.1750437 |1578688695305 |     514 |   518.0 | 0,78 |mscp410.txt |   18 |
| 1 |  700 | 3000 |   35 | 0.18325743 |1578688695305 |     514 |   518.0 | 0,78 |mscp410.txt |   21 |
| 1 |  400 | 3000 |   35 | 0.14380488 |1578688898151 |     514 |   528.0 | 2,72 |mscp410.txt |   17 |
| 1 |  500 | 3000 |   35 |  0.1409648 |1578688898151 |     514 |   520.0 | 1,17 |mscp410.txt |   21 |
| 1 |  600 | 3000 |   35 | 0.13869762 |1578688898151 |     514 |   520.0 | 1,17 |mscp410.txt |   24 |
| 1 |  700 | 3000 |   35 | 0.14188665 |1578688898151 |     514 |   520.0 | 1,17 |mscp410.txt |   27 |
| 1 |  400 | 3000 |   35 | 0.16955018 |1578689125447 |     514 |   533.0 | 3,70 |mscp410.txt |   12 |
| 1 |  500 | 3000 |   35 | 0.18473074 |1578689125447 |     514 |   521.0 | 1,36 |mscp410.txt |   15 |
| 1 |  600 | 3000 |   35 | 0.21801181 |1578689125447 |     514 |   520.0 | 1,17 |mscp410.txt |   18 |
| 1 |  700 | 3000 |   35 | 0.19816723 |1578689125447 |     514 |   519.0 | 0,97 |mscp410.txt |   21 |
| 2 |  200 | 3000 |   35 | 0.17845413 |1578689266011 |     514 |   535.0 | 4,09 |mscp410.txt |  5,6 |
| 2 |  300 | 3000 |   35 | 0.25273225 |1578689266011 |     514 |   521.0 | 1,36 |mscp410.txt |  8,7 |
| 2 |  400 | 3000 |   35 | 0.21795818 |1578689266011 |     514 |   519.0 | 0,97 |mscp410.txt |   12 |
| 2 |  500 | 3000 |   35 | 0.22109638 |1578689266011 |     514 |   518.0 | 0,78 |mscp410.txt |   15 |
| 2 |  200 | 3000 |   35 | 0.22109638 |1578689266011 |     514 |   514.0 | 0,00 |mscp410.txt |   17 |
| 3 |  200 | 3000 |   35 | 0.16816755 |1578689283413 |     514 |   533.0 | 3,70 |mscp410.txt |  5,7 |
| 3 |  300 | 3000 |   35 | 0.19760056 |1578689283413 |     514 |   520.0 | 1,17 |mscp410.txt |  8,9 |
| 3 |  400 | 3000 |   35 | 0.20457797 |1578689283413 |     514 |   520.0 | 1,17 |mscp410.txt |   12 |
| 3 |  500 | 3000 |   35 | 0.19543207 |1578689283413 |     514 |   519.0 | 0,97 |mscp410.txt |   15 |
| 4 |  400 | 3000 |   35 | 0.15844999 |1578689439421 |     514 |   524.0 | 1,95 |mscp410.txt |   11 |
| 4 |  500 | 3000 |   35 | 0.15804423 |1578689439421 |     514 |   521.0 | 1,36 |mscp410.txt |   14 |
| 4 |  600 | 3000 |   35 |  0.1614725 |1578689439421 |     514 |   521.0 | 1,36 |mscp410.txt |   17 |
| 4 |  700 | 3000 |   35 | 0.17335647 |1578689439421 |     514 |   519.0 | 0,97 |mscp410.txt |   20 |
| 1 |  400 | 3000 |   35 | 0.12203598 |1578690086678 |     514 |   535.0 | 4,09 |mscp410.txt |   12 |
| 1 |  500 | 3000 |   35 |0.119038075 |1578690086678 |     514 |   525.0 | 2,14 |mscp410.txt |   15 |
| 1 |  600 | 3000 |   35 | 0.15355329 |1578690086678 |     514 |   525.0 | 2,14 |mscp410.txt |   18 |
| 1 |  700 | 3000 |   35 | 0.15560299 |1578690086678 |     514 |   518.0 | 0,78 |mscp410.txt |   21 |
| 2 |  500 | 3000 |   35 |  0.1884058 |1578690218437 |     514 |   528.0 | 2,72 |mscp410.txt |   13 |
| 2 |  600 | 3000 |   35 | 0.11852449 |1578690218437 |     514 |   528.0 | 2,72 |mscp410.txt |   16 |
| 2 |  700 | 3000 |   35 |0.123763375 |1578690218437 |     514 |   528.0 | 2,72 |mscp410.txt |   19 |
| 2 |  800 | 3000 |   35 | 0.17347899 |1578690218437 |     514 |   516.0 | 0,39 |mscp410.txt |   23 |
