| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |    1 | 5000 |   15 |       0.25 |1583758302208 |      60 |  2541.0 |4135,00 | mscpd1.txt |0,0030 |
| 1 |  100 | 5000 |   15 |       0.45 |1583758302208 |      60 |  2073.0 |3355,00 | mscpd1.txt | 0,18 |
| 1 |  200 | 5000 |   15 | 0.26666668 |1583758302208 |      60 |  1944.0 |3140,00 | mscpd1.txt | 0,35 |
| 1 |  300 | 5000 |   15 |        0.4 |1583758302208 |      60 |  1811.0 |2918,33 | mscpd1.txt | 0,52 |
| 1 |  400 | 5000 |   15 | 0.33333334 |1583758302208 |      60 |  1735.0 |2791,67 | mscpd1.txt | 0,70 |
| 1 |  500 | 5000 |   20 |        0.3 |1583758302208 |      60 |    63.0 | 5,00 | mscpd1.txt |   16 |
| 1 |  600 | 5000 |   20 |        0.3 |1583758302208 |      60 |    63.0 | 5,00 | mscpd1.txt |   33 |
| 1 |  700 | 5000 |   20 |        0.3 |1583758302208 |      60 |    63.0 | 5,00 | mscpd1.txt |   50 |
| 1 |  800 | 5000 |   20 |        0.3 |1583758302208 |      60 |    63.0 | 5,00 | mscpd1.txt |   67 |
| 1 |  900 | 5000 |   25 |       0.24 |1583758302208 |      60 |    63.0 | 5,00 | mscpd1.txt |   89 |
| 1 | 1000 | 5000 |   25 |       0.24 |1583758302208 |      60 |    63.0 | 5,00 | mscpd1.txt |1,1e+02 |
| 1 | 1100 | 5000 |   25 |       0.24 |1583758302208 |      60 |    63.0 | 5,00 | mscpd1.txt |1,3e+02 |
| 1 | 1200 | 5000 |   25 |       0.24 |1583758302208 |      60 |    63.0 | 5,00 | mscpd1.txt |1,5e+02 |
| 1 | 1300 | 5000 |   30 |        0.2 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |1,8e+02 |
| 1 | 1400 | 5000 |   30 |        0.2 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |2,1e+02 |
| 1 | 1500 | 5000 |   30 |        0.2 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |2,4e+02 |
| 1 | 1600 | 5000 |   30 |        0.2 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |2,6e+02 |
| 1 | 1700 | 5000 |   35 | 0.17142858 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |3,0e+02 |
| 1 | 1800 | 5000 |   35 | 0.17142858 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |3,3e+02 |
| 1 | 1900 | 5000 |   35 | 0.17142858 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |3,6e+02 |
| 1 | 2000 | 5000 |   35 | 0.17142858 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |4,0e+02 |
| 1 | 2100 | 5000 |   40 |       0.15 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |4,4e+02 |
| 1 | 2200 | 5000 |   40 |       0.15 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |4,8e+02 |
| 1 | 2300 | 5000 |   40 |       0.15 |1583758302208 |      60 |    61.0 | 1,67 | mscpd1.txt |5,2e+02 |
| 1 |  400 | 5000 |   40 |       0.15 |1583758302208 |      60 |    60.0 | 0,00 | mscpd1.txt |5,5e+02 |
| 2 |    1 | 5000 |   15 |       0.25 |1583758851520 |      60 |  2396.0 |3893,33 | mscpd1.txt |0,0030 |
| 2 |  100 | 5000 |   15 | 0.26666668 |1583758851520 |      60 |  2171.0 |3518,33 | mscpd1.txt | 0,21 |
| 2 |  200 | 5000 |   20 |       0.45 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |   14 |
| 2 |  300 | 5000 |   20 |       0.45 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |   31 |
| 2 |  400 | 5000 |   20 |       0.45 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |   48 |
| 2 |  500 | 5000 |   20 |       0.45 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |   64 |
| 2 |  600 | 5000 |   25 |       0.36 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |   85 |
| 2 |  700 | 5000 |   25 |       0.36 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |1,1e+02 |
| 2 |  800 | 5000 |   25 |       0.36 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |1,3e+02 |
| 2 |  900 | 5000 |   25 |       0.36 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |1,5e+02 |
| 2 | 1000 | 5000 |   30 |        0.3 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |1,8e+02 |
| 2 | 1100 | 5000 |   30 |        0.3 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |2,0e+02 |
| 2 | 1200 | 5000 |   30 |        0.3 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |2,3e+02 |
| 2 | 1300 | 5000 |   30 |        0.3 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |2,6e+02 |
| 2 | 1400 | 5000 |   35 | 0.25714287 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |2,9e+02 |
| 2 | 1500 | 5000 |   35 | 0.25714287 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |3,2e+02 |
| 2 | 1600 | 5000 |   35 | 0.25714287 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |3,5e+02 |
| 2 | 1700 | 5000 |   35 | 0.25714287 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |3,9e+02 |
| 2 | 1800 | 5000 |   40 |      0.225 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |4,3e+02 |
| 2 | 1900 | 5000 |   40 |      0.225 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |4,6e+02 |
| 2 | 2000 | 5000 |   40 |      0.225 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |5,0e+02 |
| 2 | 2100 | 5000 |   40 |      0.225 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |5,4e+02 |
| 2 | 2200 | 5000 |   45 |        0.2 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |5,8e+02 |
| 2 | 2300 | 5000 |   45 |        0.2 |1583758851520 |      60 |    66.0 |10,00 | mscpd1.txt |6,2e+02 |
| 2 | 2400 | 5000 |   45 |        0.2 |1583758851520 |      60 |    65.0 | 8,33 | mscpd1.txt |6,7e+02 |
| 2 | 2500 | 5000 |   45 |        0.2 |1583758851520 |      60 |    65.0 | 8,33 | mscpd1.txt |7,1e+02 |
| 2 | 2600 | 5000 |   50 |       0.18 |1583758851520 |      60 |    64.0 | 6,67 | mscpd1.txt |7,4e+02 |
| 2 | 2700 | 5000 |   50 |       0.18 |1583758851520 |      60 |    64.0 | 6,67 | mscpd1.txt |7,8e+02 |
