| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 | 2100 | 3000 |   55 |  0.3056365 |1578704651962 |     236 |   237.0 | 0,42 | mscpa5.txt |2,8e+02 |
| 1 | 2200 | 3000 |   55 |  0.3064045 |1578704651962 |     236 |   237.0 | 0,42 | mscpa5.txt |3,1e+02 |
| 1 | 2300 | 3000 |   55 | 0.30596486 |1578704651962 |     236 |   237.0 | 0,42 | mscpa5.txt |3,3e+02 |
| 1 | 2400 | 3000 |   55 |  0.3014354 |1578704651962 |     236 |   237.0 | 0,42 | mscpa5.txt |3,6e+02 |
| 2 | 1900 | 3000 |   55 | 0.27968004 |1578705209594 |     236 |   237.0 | 0,42 | mscpa5.txt |2,9e+02 |
| 2 | 2000 | 3000 |   55 | 0.27331454 |1578705209594 |     236 |   237.0 | 0,42 | mscpa5.txt |3,1e+02 |
| 2 | 2100 | 3000 |   55 |  0.2756135 |1578705209594 |     236 |   237.0 | 0,42 | mscpa5.txt |3,4e+02 |
| 2 | 2200 | 3000 |   55 |  0.2756135 |1578705209594 |     236 |   237.0 | 0,42 | mscpa5.txt |3,6e+02 |
| 3 | 2100 | 3000 |   55 | 0.28947732 |1578705902001 |     236 |   237.0 | 0,42 | mscpa5.txt |2,9e+02 |
| 3 | 2200 | 3000 |   55 |   0.292245 |1578705902001 |     236 |   237.0 | 0,42 | mscpa5.txt |3,2e+02 |
| 3 | 2300 | 3000 |   55 | 0.29317242 |1578705902001 |     236 |   237.0 | 0,42 | mscpa5.txt |3,5e+02 |
| 3 | 2400 | 3000 |   55 |   0.295064 |1578705902001 |     236 |   237.0 | 0,42 | mscpa5.txt |3,8e+02 |
| 4 | 1900 | 3000 |   55 | 0.26178813 |1578706509864 |     236 |   238.0 | 0,85 | mscpa5.txt |3,1e+02 |
| 4 | 2000 | 3000 |   55 | 0.26087275 |1578706509864 |     236 |   238.0 | 0,85 | mscpa5.txt |3,4e+02 |
| 4 | 2100 | 3000 |   55 | 0.25695792 |1578706509864 |     236 |   238.0 | 0,85 | mscpa5.txt |3,7e+02 |
| 4 | 2200 | 3000 |   55 | 0.25695792 |1578706509864 |     236 |   238.0 | 0,85 | mscpa5.txt |4,0e+02 |
| 5 | 2100 | 3000 |   55 | 0.29570758 |1578707285731 |     236 |   237.0 | 0,42 | mscpa5.txt |3,2e+02 |
| 5 | 2200 | 3000 |   55 | 0.30845615 |1578707285731 |     236 |   237.0 | 0,42 | mscpa5.txt |3,6e+02 |
| 5 | 2300 | 3000 |   55 | 0.30672058 |1578707285731 |     236 |   237.0 | 0,42 | mscpa5.txt |3,9e+02 |
| 5 | 2400 | 3000 |   55 | 0.30337217 |1578707285731 |     236 |   237.0 | 0,42 | mscpa5.txt |4,3e+02 |
| 6 | 1900 | 3000 |   55 | 0.25809416 |1578707973201 |     236 |   237.0 | 0,42 | mscpa5.txt |2,9e+02 |
| 6 | 2000 | 3000 |   55 | 0.25422534 |1578707973201 |     236 |   237.0 | 0,42 | mscpa5.txt |3,2e+02 |
| 6 | 2100 | 3000 |   55 | 0.24930651 |1578707973201 |     236 |   237.0 | 0,42 | mscpa5.txt |3,4e+02 |
| 6 | 2200 | 3000 |   55 | 0.24868676 |1578707973201 |     236 |   237.0 | 0,42 | mscpa5.txt |3,7e+02 |
| 9 | 1800 | 3000 |   55 | 0.25724134 |1578708634250 |     236 |   237.0 | 0,42 | mscpa5.txt |2,8e+02 |
| 9 | 1900 | 3000 |   55 | 0.26561946 |1578708634250 |     236 |   237.0 | 0,42 | mscpa5.txt |3,1e+02 |
| 9 | 2000 | 3000 |   55 | 0.26114514 |1578708634250 |     236 |   237.0 | 0,42 | mscpa5.txt |3,4e+02 |
| 9 | 2100 | 3000 |   55 | 0.26056337 |1578708634250 |     236 |   237.0 | 0,42 | mscpa5.txt |3,7e+02 |
|10 | 2000 | 3000 |   55 | 0.28098217 |1578709390973 |     236 |   237.0 | 0,42 | mscpa5.txt |2,4e+02 |
|10 | 2100 | 3000 |   55 | 0.28419903 |1578709390973 |     236 |   237.0 | 0,42 | mscpa5.txt |2,6e+02 |
|10 | 2200 | 3000 |   55 |  0.2895675 |1578709390973 |     236 |   237.0 | 0,42 | mscpa5.txt |2,8e+02 |
|10 | 2300 | 3000 |   55 | 0.29749534 |1578709390973 |     236 |   237.0 | 0,42 | mscpa5.txt |3,1e+02 |
|11 | 1800 | 3000 |   55 | 0.27052984 |1578709969938 |     236 |   237.0 | 0,42 | mscpa5.txt |2,9e+02 |
|11 | 1900 | 3000 |   55 | 0.26652297 |1578709969938 |     236 |   237.0 | 0,42 | mscpa5.txt |3,1e+02 |
|11 | 2000 | 3000 |   55 | 0.26375893 |1578709969938 |     236 |   237.0 | 0,42 | mscpa5.txt |3,4e+02 |
|11 | 2100 | 3000 |   55 | 0.26061988 |1578709969938 |     236 |   237.0 | 0,42 | mscpa5.txt |3,6e+02 |
|12 | 2000 | 3000 |   55 |  0.3187773 |1578710647376 |     236 |   237.0 | 0,42 | mscpa5.txt |2,7e+02 |
|12 |  300 | 3000 |   55 |  0.3187773 |1578710647376 |     236 |   236.0 | 0,00 | mscpa5.txt |2,8e+02 |
|13 | 2000 | 3000 |   55 | 0.30645755 |1578710924404 |     236 |   238.0 | 0,85 | mscpa5.txt |2,9e+02 |
|13 | 2100 | 3000 |   55 |  0.3039936 |1578710924404 |     236 |   238.0 | 0,85 | mscpa5.txt |3,2e+02 |
|13 | 2200 | 3000 |   55 | 0.30534574 |1578710924404 |     236 |   238.0 | 0,85 | mscpa5.txt |3,5e+02 |
|13 | 2300 | 3000 |   55 | 0.30055875 |1578710924404 |     236 |   238.0 | 0,85 | mscpa5.txt |3,7e+02 |
|14 | 1800 | 3000 |   55 | 0.28190526 |1578711593237 |     236 |   237.0 | 0,42 | mscpa5.txt |3,4e+02 |
|14 | 1900 | 3000 |   55 | 0.27250317 |1578711593237 |     236 |   237.0 | 0,42 | mscpa5.txt |3,7e+02 |
|14 | 2000 | 3000 |   55 | 0.28697914 |1578711593237 |     236 |   237.0 | 0,42 | mscpa5.txt |4,1e+02 |
|14 | 2100 | 3000 |   55 | 0.28800836 |1578711593237 |     236 |   237.0 | 0,42 | mscpa5.txt |4,4e+02 |
|15 | 2000 | 3000 |   55 | 0.29315048 |1578712509438 |     236 |   237.0 | 0,42 | mscpa5.txt |3,2e+02 |
|15 | 2100 | 3000 |   55 |  0.2963205 |1578712509438 |     236 |   237.0 | 0,42 | mscpa5.txt |3,5e+02 |
|15 | 2200 | 3000 |   55 | 0.29125586 |1578712509438 |     236 |   237.0 | 0,42 | mscpa5.txt |3,8e+02 |
|15 | 2300 | 3000 |   55 |   0.300935 |1578712509438 |     236 |   237.0 | 0,42 | mscpa5.txt |4,2e+02 |
|16 | 1800 | 3000 |   55 | 0.27769974 |1578713293694 |     236 |   237.0 | 0,42 | mscpa5.txt |2,6e+02 |
|16 | 1900 | 3000 |   55 | 0.27420107 |1578713293694 |     236 |   237.0 | 0,42 | mscpa5.txt |2,9e+02 |
|16 | 2000 | 3000 |   55 |  0.2716496 |1578713293694 |     236 |   237.0 | 0,42 | mscpa5.txt |3,2e+02 |
|16 | 2100 | 3000 |   55 | 0.27152878 |1578713293694 |     236 |   237.0 | 0,42 | mscpa5.txt |3,5e+02 |
|17 | 2000 | 3000 |   55 |  0.2863175 |1578714068077 |     236 |   237.0 | 0,42 | mscpa5.txt |2,5e+02 |
|17 | 2100 | 3000 |   55 | 0.29475662 |1578714068077 |     236 |   237.0 | 0,42 | mscpa5.txt |2,8e+02 |
|17 | 2200 | 3000 |   55 | 0.29968768 |1578714068077 |     236 |   237.0 | 0,42 | mscpa5.txt |3,0e+02 |
|17 | 2300 | 3000 |   55 | 0.29968768 |1578714068077 |     236 |   237.0 | 0,42 | mscpa5.txt |3,3e+02 |
|18 | 1800 | 3000 |   55 | 0.25563326 |1578714642297 |     236 |   237.0 | 0,42 | mscpa5.txt |3,8e+02 |
|18 | 1900 | 3000 |   55 | 0.24408041 |1578714642297 |     236 |   237.0 | 0,42 | mscpa5.txt |4,1e+02 |
|18 | 2000 | 3000 |   55 | 0.24408041 |1578714642297 |     236 |   237.0 | 0,42 | mscpa5.txt |4,5e+02 |
|18 | 2100 | 3000 |   55 | 0.25794828 |1578714642297 |     236 |   237.0 | 0,42 | mscpa5.txt |4,8e+02 |
|20 | 2100 | 3000 |   55 |  0.2834122 |1578715860316 |     236 |   237.0 | 0,42 | mscpa5.txt |3,0e+02 |
|20 | 2200 | 3000 |   55 | 0.28527313 |1578715860316 |     236 |   237.0 | 0,42 | mscpa5.txt |3,3e+02 |
|20 | 2300 | 3000 |   55 |  0.2790884 |1578715860316 |     236 |   237.0 | 0,42 | mscpa5.txt |3,6e+02 |
|20 | 2400 | 3000 |   55 | 0.28109795 |1578715860316 |     236 |   237.0 | 0,42 | mscpa5.txt |3,9e+02 |
|21 | 1900 | 3000 |   55 | 0.28098142 |1578716505781 |     236 |   237.0 | 0,42 | mscpa5.txt |2,7e+02 |
|21 | 2000 | 3000 |   55 |  0.2759841 |1578716505781 |     236 |   237.0 | 0,42 | mscpa5.txt |3,0e+02 |
|21 | 2100 | 3000 |   55 | 0.28189722 |1578716505781 |     236 |   237.0 | 0,42 | mscpa5.txt |3,3e+02 |
|21 | 2200 | 3000 |   55 | 0.28490552 |1578716505781 |     236 |   237.0 | 0,42 | mscpa5.txt |3,5e+02 |
|22 | 2100 | 3000 |   55 |  0.2927261 |1578717193484 |     236 |   237.0 | 0,42 | mscpa5.txt |2,3e+02 |
|22 | 2200 | 3000 |   55 |   0.298395 |1578717193484 |     236 |   237.0 | 0,42 | mscpa5.txt |2,5e+02 |
|22 | 2300 | 3000 |   55 | 0.27993438 |1578717193484 |     236 |   237.0 | 0,42 | mscpa5.txt |2,7e+02 |
|22 | 2400 | 3000 |   55 |   0.300366 |1578717193484 |     236 |   237.0 | 0,42 | mscpa5.txt |2,9e+02 |
|23 | 2000 | 3000 |   55 |  0.2528481 |1578717744719 |     236 |   237.0 | 0,42 | mscpa5.txt |3,3e+02 |
|23 | 2100 | 3000 |   55 | 0.24840812 |1578717744719 |     236 |   237.0 | 0,42 | mscpa5.txt |3,6e+02 |
|23 | 2200 | 3000 |   55 | 0.24514022 |1578717744719 |     236 |   237.0 | 0,42 | mscpa5.txt |3,9e+02 |
|23 | 2300 | 3000 |   55 | 0.24286029 |1578717744719 |     236 |   237.0 | 0,42 | mscpa5.txt |4,3e+02 |
|24 | 2100 | 3000 |   55 | 0.25508708 |1578718393407 |     236 |   237.0 | 0,42 | mscpa5.txt |3,5e+02 |
|24 | 2200 | 3000 |   55 | 0.25817078 |1578718393407 |     236 |   237.0 | 0,42 | mscpa5.txt |3,8e+02 |
|24 | 2300 | 3000 |   55 |  0.2564086 |1578718393407 |     236 |   237.0 | 0,42 | mscpa5.txt |4,1e+02 |
|24 | 2400 | 3000 |   55 | 0.25390053 |1578718393407 |     236 |   237.0 | 0,42 | mscpa5.txt |4,4e+02 |
|25 | 1900 | 3000 |   55 |  0.3380507 |1578719088689 |     236 |   237.0 | 0,42 | mscpa5.txt |2,4e+02 |
|25 | 2000 | 3000 |   55 | 0.32254472 |1578719088689 |     236 |   237.0 | 0,42 | mscpa5.txt |2,6e+02 |
|25 |  300 | 3000 |   55 | 0.32254472 |1578719088689 |     236 |   236.0 | 0,00 | mscpa5.txt |2,7e+02 |
|26 | 1900 | 3000 |   55 | 0.25036797 |1578719357250 |     236 |   237.0 | 0,42 | mscpa5.txt |3,2e+02 |
|26 | 2000 | 3000 |   55 | 0.26129755 |1578719357250 |     236 |   237.0 | 0,42 | mscpa5.txt |3,4e+02 |
|26 | 2100 | 3000 |   55 | 0.25564408 |1578719357250 |     236 |   237.0 | 0,42 | mscpa5.txt |3,7e+02 |
|26 | 2200 | 3000 |   55 | 0.25418547 |1578719357250 |     236 |   237.0 | 0,42 | mscpa5.txt |4,0e+02 |
|27 | 2100 | 3000 |   55 |  0.2546088 |1578720080399 |     236 |   237.0 | 0,42 | mscpa5.txt |4,2e+02 |
|27 | 2200 | 3000 |   55 | 0.25241485 |1578720080399 |     236 |   237.0 | 0,42 | mscpa5.txt |4,6e+02 |
|27 | 2300 | 3000 |   55 | 0.25214353 |1578720080399 |     236 |   237.0 | 0,42 | mscpa5.txt |4,9e+02 |
|27 | 2400 | 3000 |   55 |   0.259411 |1578720080399 |     236 |   237.0 | 0,42 | mscpa5.txt |5,2e+02 |
|28 | 1900 | 3000 |   55 |  0.2936845 |1578720857284 |     236 |   237.0 | 0,42 | mscpa5.txt |2,8e+02 |
|28 | 2000 | 3000 |   55 |  0.2837838 |1578720857284 |     236 |   237.0 | 0,42 | mscpa5.txt |3,1e+02 |
|28 | 2100 | 3000 |   55 | 0.28464395 |1578720857284 |     236 |   237.0 | 0,42 | mscpa5.txt |3,4e+02 |
|28 | 2200 | 3000 |   55 | 0.28536767 |1578720857284 |     236 |   237.0 | 0,42 | mscpa5.txt |3,7e+02 |
|29 | 2100 | 3000 |   55 | 0.29289517 |1578721667149 |     236 |   237.0 | 0,42 | mscpa5.txt |2,7e+02 |
|29 | 2200 | 3000 |   55 | 0.29760328 |1578721667149 |     236 |   237.0 | 0,42 | mscpa5.txt |2,9e+02 |
|29 | 2300 | 3000 |   55 | 0.28746355 |1578721667149 |     236 |   237.0 | 0,42 | mscpa5.txt |3,2e+02 |
|29 | 2400 | 3000 |   55 |  0.2817445 |1578721667149 |     236 |   237.0 | 0,42 | mscpa5.txt |3,4e+02 |
|30 | 1900 | 3000 |   55 | 0.31665742 |1578722198291 |     236 |   237.0 | 0,42 | mscpa5.txt |2,4e+02 |
|30 | 2000 | 3000 |   55 |  0.3112777 |1578722198291 |     236 |   237.0 | 0,42 | mscpa5.txt |2,7e+02 |
|30 | 2100 | 3000 |   55 | 0.31996697 |1578722198291 |     236 |   237.0 | 0,42 | mscpa5.txt |2,9e+02 |
|30 | 2200 | 3000 |   55 |  0.3186187 |1578722198291 |     236 |   237.0 | 0,42 | mscpa5.txt |3,1e+02 |
|31 | 2100 | 3000 |   55 | 0.28448692 |1578722770588 |     236 |   237.0 | 0,42 | mscpa5.txt |2,7e+02 |
|31 | 2200 | 3000 |   55 | 0.28680274 |1578722770588 |     236 |   237.0 | 0,42 | mscpa5.txt |2,9e+02 |
|31 | 2300 | 3000 |   55 |  0.2842728 |1578722770588 |     236 |   237.0 | 0,42 | mscpa5.txt |3,2e+02 |
|31 | 2400 | 3000 |   55 | 0.28710395 |1578722770588 |     236 |   237.0 | 0,42 | mscpa5.txt |3,4e+02 |
