| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |    1 | 5000 |   35 |       0.25 |1585370206800 |     293 |   371.0 |26,62 | mscp57.txt | 0,13 |
| 1 |  100 | 5000 |   35 | 0.42857143 |1585370206800 |     293 |   332.0 |13,31 | mscp57.txt |   12 |
| 1 |  200 | 5000 |   40 |      0.425 |1585370206800 |     293 |   306.0 | 4,44 | mscp57.txt |   23 |
| 1 |  300 | 5000 |   40 |       0.25 |1585370206800 |     293 |   296.0 | 1,02 | mscp57.txt |   32 |
| 1 |  400 | 5000 |   40 |      0.375 |1585370206800 |     293 |   296.0 | 1,02 | mscp57.txt |   44 |
| 1 |  500 | 5000 |   40 |      0.275 |1585370206800 |     293 |   294.0 | 0,34 | mscp57.txt |   54 |
| 1 |  200 | 5000 |   45 |      0.275 |1585370206800 |     293 |   293.0 | 0,00 | mscp57.txt |   56 |
| 2 |    1 | 5000 |   35 |       0.25 |1585370263170 |     293 |   362.0 |23,55 | mscp57.txt | 0,18 |
| 2 |  100 | 5000 |   35 | 0.42857143 |1585370263170 |     293 |   332.0 |13,31 | mscp57.txt |  8,6 |
| 2 |  200 | 5000 |   35 |       0.45 |1585370263170 |     293 |   332.0 |13,31 | mscp57.txt |   19 |
| 2 |  300 | 5000 |   35 |       0.45 |1585370263170 |     293 |   309.0 | 5,46 | mscp57.txt |   26 |
| 2 |  400 | 5000 |   35 |       0.45 |1585370263170 |     293 |   308.0 | 5,12 | mscp57.txt |   34 |
| 2 |  500 | 5000 |   40 |        0.4 |1585370263170 |     293 |   305.0 | 4,10 | mscp57.txt |   45 |
| 2 |  600 | 5000 |   40 |        0.4 |1585370263170 |     293 |   300.0 | 2,39 | mscp57.txt |   55 |
| 2 |  700 | 5000 |   40 |        0.4 |1585370263170 |     293 |   300.0 | 2,39 | mscp57.txt |   65 |
| 2 |  800 | 5000 |   40 |      0.425 |1585370263170 |     293 |   298.0 | 1,71 | mscp57.txt |   78 |
| 2 |  900 | 5000 |   45 | 0.35555556 |1585370263170 |     293 |   297.0 | 1,37 | mscp57.txt |   91 |
| 2 | 1000 | 5000 |   45 | 0.33333334 |1585370263170 |     293 |   297.0 | 1,37 | mscp57.txt |1,0e+02 |
| 2 | 1100 | 5000 |   45 | 0.35555556 |1585370263170 |     293 |   297.0 | 1,37 | mscp57.txt |1,1e+02 |
| 2 | 1200 | 5000 |   45 | 0.37777779 |1585370263170 |     293 |   295.0 | 0,68 | mscp57.txt |1,3e+02 |
| 2 | 1300 | 5000 |   50 |        0.4 |1585370263170 |     293 |   295.0 | 0,68 | mscp57.txt |1,4e+02 |
| 2 | 1400 | 5000 |   50 |       0.38 |1585370263170 |     293 |   295.0 | 0,68 | mscp57.txt |1,5e+02 |
| 2 | 1500 | 5000 |   50 |       0.34 |1585370263170 |     293 |   295.0 | 0,68 | mscp57.txt |1,7e+02 |
| 2 | 1600 | 5000 |   50 |       0.34 |1585370263170 |     293 |   295.0 | 0,68 | mscp57.txt |1,8e+02 |
