| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |    1 | 5000 |   35 |       0.25 |1586384950074 |     154 |  9541.0 |6095,45 |mscpnrg2.txt |0,026 |
| 1 |  100 | 5000 |   35 | 0.31428573 |1586384950074 |     154 |  8529.0 |5438,31 |mscpnrg2.txt |  2,0 |
| 1 |  200 | 5000 |   40 |       0.45 |1586384950074 |     154 |   167.0 | 8,44 |mscpnrg2.txt |2,2e+02 |
| 1 |  300 | 5000 |   40 |       0.45 |1586384950074 |     154 |   167.0 | 8,44 |mscpnrg2.txt |5,3e+02 |
| 1 |  400 | 5000 |   40 |       0.45 |1586384950074 |     154 |   167.0 | 8,44 |mscpnrg2.txt |8,1e+02 |
| 1 |  500 | 5000 |   40 |       0.35 |1586384950074 |     154 |   167.0 | 8,44 |mscpnrg2.txt |9,8e+02 |
| 1 |  600 | 5000 |   45 |       0.45 |1586384950074 |     154 |   167.0 | 8,44 |mscpnrg2.txt |1,3e+03 |
| 1 |  700 | 5000 |   45 |       0.45 |1586384950074 |     154 |   167.0 | 8,44 |mscpnrg2.txt |1,4e+03 |
| 1 |  800 | 5000 |   45 |       0.45 |1586384950074 |     154 |   166.0 | 7,79 |mscpnrg2.txt |1,6e+03 |
| 1 |  900 | 5000 |   45 |       0.45 |1586384950074 |     154 |   166.0 | 7,79 |mscpnrg2.txt |1,7e+03 |
| 1 | 1000 | 5000 |   50 |       0.45 |1586384950074 |     154 |   166.0 | 7,79 |mscpnrg2.txt |2,1e+03 |
| 1 | 1100 | 5000 |   50 |       0.45 |1586384950074 |     154 |   165.0 | 7,14 |mscpnrg2.txt |2,2e+03 |
| 1 | 1200 | 5000 |   50 |       0.45 |1586384950074 |     154 |   165.0 | 7,14 |mscpnrg2.txt |2,3e+03 |
| 1 | 1300 | 5000 |   50 |       0.45 |1586384950074 |     154 |   164.0 | 6,49 |mscpnrg2.txt |2,5e+03 |
| 1 | 1400 | 5000 |   55 |       0.45 |1586384950074 |     154 |   164.0 | 6,49 |mscpnrg2.txt |2,7e+03 |
| 1 | 1500 | 5000 |   55 |       0.45 |1586384950074 |     154 |   164.0 | 6,49 |mscpnrg2.txt |2,9e+03 |
| 1 | 1600 | 5000 |   55 |       0.45 |1586384950074 |     154 |   164.0 | 6,49 |mscpnrg2.txt |3,1e+03 |
| 1 | 1700 | 5000 |   55 |       0.45 |1586384950074 |     154 |   164.0 | 6,49 |mscpnrg2.txt |3,3e+03 |
| 1 | 1800 | 5000 |   60 |       0.45 |1586384950074 |     154 |   164.0 | 6,49 |mscpnrg2.txt |3,6e+03 |
| 1 | 1900 | 5000 |   60 |       0.45 |1586384950074 |     154 |   162.0 | 5,19 |mscpnrg2.txt |3,8e+03 |
| 1 | 2000 | 5000 |   60 |       0.45 |1586384950074 |     154 |   162.0 | 5,19 |mscpnrg2.txt |4,1e+03 |
| 1 | 2100 | 5000 |   60 |       0.45 |1586384950074 |     154 |   162.0 | 5,19 |mscpnrg2.txt |4,4e+03 |
| 1 | 2200 | 5000 |   65 |       0.45 |1586384950074 |     154 |   162.0 | 5,19 |mscpnrg2.txt |4,8e+03 |
| 1 | 2300 | 5000 |   65 |       0.45 |1586384950074 |     154 |   162.0 | 5,19 |mscpnrg2.txt |5,2e+03 |
| 1 | 2400 | 5000 |   65 |       0.45 |1586384950074 |     154 |   162.0 | 5,19 |mscpnrg2.txt |5,4e+03 |
| 1 | 2500 | 5000 |   65 |       0.45 |1586384950074 |     154 |   162.0 | 5,19 |mscpnrg2.txt |5,6e+03 |
| 1 | 2600 | 5000 |   70 |       0.45 |1586384950074 |     154 |   162.0 | 5,19 |mscpnrg2.txt |5,9e+03 |
| 1 | 2700 | 5000 |   70 |       0.45 |1586384950074 |     154 |   161.0 | 4,55 |mscpnrg2.txt |6,2e+03 |
| 1 | 2800 | 5000 |   70 |       0.45 |1586384950074 |     154 |   161.0 | 4,55 |mscpnrg2.txt |6,5e+03 |
| 1 | 2900 | 5000 |   70 |       0.45 |1586384950074 |     154 |   161.0 | 4,55 |mscpnrg2.txt |6,8e+03 |
| 1 | 3000 | 5000 |   75 |       0.45 |1586384950074 |     154 |   161.0 | 4,55 |mscpnrg2.txt |7,1e+03 |
| 1 | 3100 | 5000 |   75 |       0.45 |1586384950074 |     154 |   161.0 | 4,55 |mscpnrg2.txt |7,5e+03 |
| 1 | 3200 | 5000 |   75 |       0.45 |1586384950074 |     154 |   161.0 | 4,55 |mscpnrg2.txt |7,9e+03 |
| 1 | 3300 | 5000 |   75 |       0.45 |1586384950074 |     154 |   161.0 | 4,55 |mscpnrg2.txt |8,2e+03 |
| 1 | 3400 | 5000 |   80 |       0.45 |1586384950074 |     154 |   161.0 | 4,55 |mscpnrg2.txt |8,6e+03 |
| 1 | 3500 | 5000 |   80 |       0.45 |1586384950074 |     154 |   161.0 | 4,55 |mscpnrg2.txt |9,0e+03 |
| 1 | 3600 | 5000 |   80 |       0.45 |1586384950074 |     154 |   160.0 | 3,90 |mscpnrg2.txt |9,5e+03 |
| 1 | 3700 | 5000 |   80 |       0.45 |1586384950074 |     154 |   160.0 | 3,90 |mscpnrg2.txt |9,9e+03 |
| 1 | 3800 | 5000 |   85 |       0.45 |1586384950074 |     154 |   160.0 | 3,90 |mscpnrg2.txt |1,0e+04 |
| 1 | 3900 | 5000 |   85 |       0.45 |1586384950074 |     154 |   160.0 | 3,90 |mscpnrg2.txt |1,1e+04 |
| 1 | 4000 | 5000 |   85 |       0.45 |1586384950074 |     154 |   160.0 | 3,90 |mscpnrg2.txt |1,1e+04 |
| 1 | 4100 | 5000 |   85 |       0.45 |1586384950074 |     154 |   160.0 | 3,90 |mscpnrg2.txt |1,2e+04 |
| 1 | 4200 | 5000 |   90 |       0.45 |1586384950074 |     154 |   160.0 | 3,90 |mscpnrg2.txt |1,2e+04 |
