| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |    1 | 3000 |   30 |       0.25 |1578723326277 |      72 |   162.0 |125,00 | mscpb5.txt |0,0090 |
| 1 |  100 | 3000 |   30 |  0.2236583 |1578723326277 |      72 |   162.0 |125,00 | mscpb5.txt |  1,6 |
| 1 |  200 | 3000 |   30 | 0.24874805 |1578723326277 |      72 |   162.0 |125,00 | mscpb5.txt |  4,7 |
| 2 |    1 | 3000 |   30 |       0.25 |1578723523998 |      72 |  1798.0 |2397,22 | mscpb5.txt |0,0030 |
| 2 |  100 | 3000 |   30 |  0.2580176 |1578723523998 |      72 |   105.0 |45,83 | mscpb5.txt |  1,9 |
| 3 |    1 | 3000 |   30 |       0.25 |1578723578169 |      72 |  1727.0 |2298,61 | mscpb5.txt |0,0040 |
| 3 |  100 | 3000 |   30 |  0.2502023 |1578723578169 |      72 |   108.0 |50,00 | mscpb5.txt |  1,7 |
| 3 |  200 | 3000 |   30 |  0.2345365 |1578723578169 |      72 |    98.0 |36,11 | mscpb5.txt |  4,7 |
| 3 |  300 | 3000 |   30 | 0.23302841 |1578723578169 |      72 |    94.0 |30,56 | mscpb5.txt |  9,3 |
| 3 |  400 | 3000 |   30 | 0.27285993 |1578723578169 |      72 |    92.0 |27,78 | mscpb5.txt |   16 |
| 4 |    1 | 3000 |   30 |       0.25 |1578723645061 |      72 |  1772.0 |2361,11 | mscpb5.txt |0,0040 |
| 4 |  100 | 3000 |   30 | 0.20114233 |1578723645061 |      72 |   112.0 |55,56 | mscpb5.txt |  2,1 |
| 4 |  200 | 3000 |   30 |  0.2192773 |1578723645061 |      72 |    99.0 |37,50 | mscpb5.txt |  5,2 |
| 4 |  300 | 3000 |   30 | 0.24954896 |1578723645061 |      72 |    99.0 |37,50 | mscpb5.txt |   11 |
| 4 |  400 | 3000 |   30 | 0.22848818 |1578723645061 |      72 |    91.0 |26,39 | mscpb5.txt |   17 |
| 5 |    1 | 3000 |   30 |       0.25 |1578723699140 |      72 |  1755.0 |2337,50 | mscpb5.txt |0,0030 |
| 5 |  100 | 3000 |   30 | 0.23233609 |1578723699140 |      72 |   126.0 |75,00 | mscpb5.txt |  1,5 |
| 6 |    1 | 3000 |   30 |       0.25 |1578726917542 |      72 |  1820.0 |2427,78 | mscpb5.txt |0,0030 |
| 6 |  100 | 3000 |   30 | 0.29462668 |1578726917542 |      72 |   125.0 |73,61 | mscpb5.txt |  1,9 |
| 6 |  200 | 3000 |   30 | 0.24201977 |1578726917542 |      72 |   125.0 |73,61 | mscpb5.txt |  5,2 |
| 6 |  300 | 3000 |   30 | 0.20432104 |1578726917542 |      72 |    95.0 |31,94 | mscpb5.txt |  9,8 |
| 7 |    1 | 3000 |   30 |       0.25 |1578727178510 |      72 |  1641.0 |2179,17 | mscpb5.txt |0,0030 |
| 7 |  100 | 3000 |   30 |  0.2484545 |1578727178510 |      72 |  1448.0 |1911,11 | mscpb5.txt |  1,5 |
| 7 |  200 | 3000 |   30 | 0.22927938 |1578727178510 |      72 |   112.0 |55,56 | mscpb5.txt |  4,5 |
| 7 |  300 | 3000 |   30 |  0.2639442 |1578727178510 |      72 |   100.0 |38,89 | mscpb5.txt |  9,3 |
| 8 |    1 | 3000 |   30 |       0.25 |1578727261024 |      72 |  1808.0 |2411,11 | mscpb5.txt |0,0030 |
| 8 |  100 | 3000 |   30 | 0.25179973 |1578727261024 |      72 |   155.0 |115,28 | mscpb5.txt |  1,4 |
| 8 |  200 | 3000 |   30 | 0.22940852 |1578727261024 |      72 |   117.0 |62,50 | mscpb5.txt |  3,6 |
| 9 |    1 | 3000 |   30 |       0.25 |1578727404155 |      72 |  1770.0 |2358,33 | mscpb5.txt |0,0030 |
| 9 |  100 | 3000 |   30 |  0.2756337 |1578727404155 |      72 |   111.0 |54,17 | mscpb5.txt |  2,1 |
|10 |    1 | 3000 |   30 |       0.25 |1578727562832 |      72 |  1802.0 |2402,78 | mscpb5.txt |0,0030 |
