| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |    1 | 5000 |   35 |       0.25 |1585567803183 |     234 |   326.0 |39,32 | mscpa4.txt | 0,12 |
| 1 |  100 | 5000 |   35 |       0.45 |1585567803183 |     234 |   294.0 |25,64 | mscpa4.txt |   10 |
| 1 |  200 | 5000 |   40 |      0.375 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |   26 |
| 1 |  300 | 5000 |   40 |      0.325 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |   43 |
| 1 |  400 | 5000 |   40 |       0.25 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |   60 |
| 1 |  500 | 5000 |   40 |       0.45 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |   75 |
| 1 |  600 | 5000 |   45 |       0.45 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |   92 |
| 1 |  700 | 5000 |   45 |       0.45 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |1,1e+02 |
| 1 |  800 | 5000 |   45 |       0.25 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |1,2e+02 |
| 1 |  900 | 5000 |   45 |       0.25 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |1,4e+02 |
| 1 | 1000 | 5000 |   50 |       0.45 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |1,6e+02 |
| 1 | 1100 | 5000 |   50 |       0.45 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |1,7e+02 |
| 1 | 1200 | 5000 |   50 |       0.45 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |1,9e+02 |
| 1 | 1300 | 5000 |   50 |       0.45 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |2,1e+02 |
| 1 | 1400 | 5000 |   55 |       0.45 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |2,3e+02 |
| 1 | 1500 | 5000 |   55 |       0.45 |1585567803183 |     234 |   243.0 | 3,85 | mscpa4.txt |2,5e+02 |
| 1 | 1600 | 5000 |   55 |       0.45 |1585567803183 |     234 |   242.0 | 3,42 | mscpa4.txt |2,7e+02 |
| 1 | 1700 | 5000 |   55 |       0.45 |1585567803183 |     234 |   242.0 | 3,42 | mscpa4.txt |2,9e+02 |
| 1 | 1800 | 5000 |   60 |       0.45 |1585567803183 |     234 |   242.0 | 3,42 | mscpa4.txt |3,1e+02 |
| 1 | 1900 | 5000 |   60 |       0.45 |1585567803183 |     234 |   242.0 | 3,42 | mscpa4.txt |3,3e+02 |
| 1 | 2000 | 5000 |   60 |       0.45 |1585567803183 |     234 |   242.0 | 3,42 | mscpa4.txt |3,5e+02 |
| 1 | 2100 | 5000 |   60 |       0.45 |1585567803183 |     234 |   242.0 | 3,42 | mscpa4.txt |3,7e+02 |
| 1 | 2200 | 5000 |   65 |       0.45 |1585567803183 |     234 |   242.0 | 3,42 | mscpa4.txt |4,0e+02 |
