| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 | 1100 | 3000 |   45 |  0.3285649 |1578723326277 |      72 |    73.0 | 1,39 | mscpb5.txt |1,4e+02 |
| 1 | 1200 | 3000 |   45 | 0.34062415 |1578723326277 |      72 |    73.0 | 1,39 | mscpb5.txt |1,6e+02 |
| 1 | 1300 | 3000 |   45 | 0.39124307 |1578723326277 |      72 |    73.0 | 1,39 | mscpb5.txt |1,9e+02 |
| 1 |  300 | 3000 |   45 | 0.39124307 |1578723326277 |      72 |    72.0 | 0,00 | mscpb5.txt |2,0e+02 |
| 5 | 1000 | 3000 |   45 |  0.3698096 |1578723699140 |      72 |    73.0 | 1,39 | mscpb5.txt |1,4e+02 |
| 5 | 1100 | 3000 |   45 | 0.35351562 |1578723699140 |      72 |    73.0 | 1,39 | mscpb5.txt |1,7e+02 |
| 5 | 1200 | 3000 |   45 | 0.35869312 |1578723699140 |      72 |    73.0 | 1,39 | mscpb5.txt |2,1e+02 |
| 5 | 1300 | 3000 |   45 | 0.36611196 |1578723699140 |      72 |    73.0 | 1,39 | mscpb5.txt |2,6e+02 |
| 6 | 1200 | 3000 |   45 |  0.3841653 |1578726917542 |      72 |    75.0 | 4,17 | mscpb5.txt |1,6e+02 |
| 6 | 1300 | 3000 |   45 |  0.4061937 |1578726917542 |      72 |    75.0 | 4,17 | mscpb5.txt |1,9e+02 |
| 6 | 1400 | 3000 |   45 |  0.4017313 |1578726917542 |      72 |    75.0 | 4,17 | mscpb5.txt |2,1e+02 |
| 6 | 1500 | 3000 |   45 | 0.38955548 |1578726917542 |      72 |    75.0 | 4,17 | mscpb5.txt |2,3e+02 |
| 9 |  300 | 3000 |   45 | 0.41832048 |1578727404155 |      72 |    72.0 | 0,00 | mscpb5.txt |1,6e+02 |
|10 | 1300 | 3000 |   45 | 0.30136988 |1578727562832 |      72 |    74.0 | 2,78 | mscpb5.txt |1,4e+02 |
|10 |  300 | 3000 |   45 | 0.30136988 |1578727562832 |      72 |    72.0 | 0,00 | mscpb5.txt |1,5e+02 |
|13 | 1300 | 3000 |   45 | 0.32746786 |1578727768443 |      72 |    74.0 | 2,78 | mscpb5.txt |1,3e+02 |
|13 | 1400 | 3000 |   45 | 0.37043422 |1578727768443 |      72 |    74.0 | 2,78 | mscpb5.txt |1,5e+02 |
|13 | 1500 | 3000 |   45 | 0.30032137 |1578727768443 |      72 |    74.0 | 2,78 | mscpb5.txt |1,7e+02 |
|13 | 1600 | 3000 |   45 | 0.35330597 |1578727768443 |      72 |    73.0 | 1,39 | mscpb5.txt |1,8e+02 |
|14 | 1100 | 3000 |   45 | 0.34371302 |1578728143696 |      72 |    74.0 | 2,78 | mscpb5.txt |1,5e+02 |
