| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |    1 | 3000 |   30 |       0.25 |1578691434737 |     514 |   663.0 |28,99 |mscp410.txt | 0,23 |
| 1 |  100 | 3000 |   30 | 0.17019868 |1578691434737 |     514 |   555.0 | 7,98 |mscp410.txt |  3,2 |
| 1 |  200 | 3000 |   30 | 0.19576843 |1578691434737 |     514 |   546.0 | 6,23 |mscp410.txt |  5,8 |
| 1 |  300 | 3000 |   30 | 0.15829787 |1578691434737 |     514 |   535.0 | 4,09 |mscp410.txt |  8,5 |
| 2 |    1 | 3000 |   30 |       0.25 |1578691587389 |     514 |   664.0 |29,18 |mscp410.txt |0,040 |
| 2 |  100 | 3000 |   30 | 0.13841401 |1578691587389 |     514 |   576.0 |12,06 |mscp410.txt |  2,7 |
| 3 |    1 | 3000 |   30 |       0.25 |1578691750621 |     514 |   643.0 |25,10 |mscp410.txt |0,039 |
| 3 |  100 | 3000 |   30 |  0.1384169 |1578691750621 |     514 |   547.0 | 6,42 |mscp410.txt |  2,6 |
| 3 |  200 | 3000 |   30 | 0.14618737 |1578691750621 |     514 |   547.0 | 6,42 |mscp410.txt |  5,2 |
| 3 |  300 | 3000 |   30 |   0.160726 |1578691750621 |     514 |   547.0 | 6,42 |mscp410.txt |  7,8 |
| 4 |    1 | 3000 |   30 |       0.25 |1578691894753 |     514 |   635.0 |23,54 |mscp410.txt |0,038 |
| 4 |  100 | 3000 |   30 | 0.12947883 |1578691894753 |     514 |   557.0 | 8,37 |mscp410.txt |  2,6 |
| 5 |    1 | 3000 |   30 |       0.25 |1578692077380 |     514 |   594.0 |15,56 |mscp410.txt |0,037 |
| 5 |  100 | 3000 |   30 | 0.16611074 |1578692077380 |     514 |   553.0 | 7,59 |mscp410.txt |  2,5 |
| 5 |  200 | 3000 |   30 | 0.16129032 |1578692077380 |     514 |   526.0 | 2,33 |mscp410.txt |  5,0 |
| 5 |  300 | 3000 |   30 | 0.17395285 |1578692077380 |     514 |   522.0 | 1,56 |mscp410.txt |  7,5 |
| 6 |    1 | 3000 |   30 |       0.25 |1578692215454 |     514 |   638.0 |24,12 |mscp410.txt |0,037 |
| 6 |  100 | 3000 |   30 | 0.17353874 |1578692215454 |     514 |   577.0 |12,26 |mscp410.txt |  2,5 |
| 6 |  200 | 3000 |   30 | 0.20138557 |1578692215454 |     514 |   558.0 | 8,56 |mscp410.txt |  5,0 |
| 7 |    1 | 3000 |   30 |       0.25 |1578692319063 |     514 |   648.0 |26,07 |mscp410.txt |0,042 |
| 7 |  100 | 3000 |   30 | 0.14383847 |1578692319063 |     514 |   567.0 |10,31 |mscp410.txt |  2,5 |
| 7 |  200 | 3000 |   30 | 0.15420364 |1578692319063 |     514 |   557.0 | 8,37 |mscp410.txt |  5,1 |
| 8 |    1 | 3000 |   30 |       0.25 |1578692359786 |     514 |   635.0 |23,54 |mscp410.txt |0,043 |
| 8 |  100 | 3000 |   30 | 0.15863787 |1578692359786 |     514 |   562.0 | 9,34 |mscp410.txt |  2,6 |
| 8 |  200 | 3000 |   30 | 0.16346154 |1578692359786 |     514 |   541.0 | 5,25 |mscp410.txt |  5,1 |
| 8 |  300 | 3000 |   30 |  0.1523935 |1578692359786 |     514 |   541.0 | 5,25 |mscp410.txt |  7,7 |
| 9 |    1 | 3000 |   30 |       0.25 |1578692507153 |     514 |   700.0 |36,19 |mscp410.txt |0,038 |
| 9 |  100 | 3000 |   30 | 0.14862543 |1578692507153 |     514 |   544.0 | 5,84 |mscp410.txt |  2,7 |
|10 |    1 | 3000 |   30 |       0.25 |1578692685621 |     514 |   674.0 |31,13 |mscp410.txt |0,039 |
|10 |  100 | 3000 |   30 | 0.15496576 |1578692685621 |     514 |   560.0 | 8,95 |mscp410.txt |  2,6 |
|10 |  200 | 3000 |   30 | 0.16275498 |1578692685621 |     514 |   529.0 | 2,92 |mscp410.txt |  5,1 |
|10 |  300 | 3000 |   30 | 0.16490912 |1578692685621 |     514 |   521.0 | 1,36 |mscp410.txt |  7,7 |
|11 |    1 | 3000 |   30 |       0.25 |1578692701560 |     514 |   669.0 |30,16 |mscp410.txt |0,035 |
|11 |  100 | 3000 |   30 | 0.16005176 |1578692701560 |     514 |   561.0 | 9,14 |mscp410.txt |  2,5 |
|11 |  200 | 3000 |   30 | 0.14766082 |1578692701560 |     514 |   546.0 | 6,23 |mscp410.txt |  5,0 |
|12 |    1 | 3000 |   30 |       0.25 |1578692790293 |     514 |   671.0 |30,54 |mscp410.txt |0,036 |
|12 |  100 | 3000 |   30 | 0.15231644 |1578692790293 |     514 |   577.0 |12,26 |mscp410.txt |  2,5 |
|13 |    1 | 3000 |   30 |       0.25 |1578692984201 |     514 |   680.0 |32,30 |mscp410.txt |0,038 |
|13 |  100 | 3000 |   30 | 0.16898564 |1578692984201 |     514 |   556.0 | 8,17 |mscp410.txt |  2,5 |
|13 |  200 | 3000 |   30 | 0.15762004 |1578692984201 |     514 |   538.0 | 4,67 |mscp410.txt |  5,2 |
|13 |  300 | 3000 |   30 |  0.1514143 |1578692984201 |     514 |   525.0 | 2,14 |mscp410.txt |  7,8 |
|14 |    1 | 3000 |   30 |       0.25 |1578693003711 |     514 |   642.0 |24,90 |mscp410.txt |0,037 |
|14 |  100 | 3000 |   30 | 0.14276595 |1578693003711 |     514 |   568.0 |10,51 |mscp410.txt |  2,6 |
|15 |    1 | 3000 |   30 |       0.25 |1578693078455 |     514 |   644.0 |25,29 |mscp410.txt |0,048 |
|15 |  100 | 3000 |   30 | 0.15400933 |1578693078455 |     514 |   564.0 | 9,73 |mscp410.txt |  2,6 |
|15 |  200 | 3000 |   30 | 0.15908611 |1578693078455 |     514 |   548.0 | 6,61 |mscp410.txt |  5,2 |
|15 |  300 | 3000 |   30 | 0.17573132 |1578693078455 |     514 |   537.0 | 4,47 |mscp410.txt |  7,8 |
|15 |  400 | 3000 |   30 | 0.16884229 |1578693078455 |     514 |   537.0 | 4,47 |mscp410.txt |   10 |
|16 |    1 | 3000 |   30 |       0.25 |1578693151361 |     514 |   660.0 |28,40 |mscp410.txt |0,035 |
|16 |  100 | 3000 |   30 | 0.15357918 |1578693151361 |     514 |   551.0 | 7,20 |mscp410.txt |  2,5 |
|17 |    1 | 3000 |   30 |       0.25 |1578693249991 |     514 |   672.0 |30,74 |mscp410.txt |0,038 |
|17 |  100 | 3000 |   30 | 0.14297538 |1578693249991 |     514 |   563.0 | 9,53 |mscp410.txt |  2,6 |
|17 |  200 | 3000 |   30 | 0.14567748 |1578693249991 |     514 |   546.0 | 6,23 |mscp410.txt |  5,3 |
|17 |  300 | 3000 |   30 |  0.1646276 |1578693249991 |     514 |   539.0 | 4,86 |mscp410.txt |  8,1 |
|18 |    1 | 3000 |   30 |       0.25 |1578693431083 |     514 |   649.0 |26,26 |mscp410.txt |0,039 |
|18 |  100 | 3000 |   30 | 0.14124414 |1578693431083 |     514 |   551.0 | 7,20 |mscp410.txt |  2,7 |
|19 |    1 | 3000 |   30 |       0.25 |1578693589889 |     514 |   646.0 |25,68 |mscp410.txt |0,035 |
|19 |  100 | 3000 |   30 |   0.154512 |1578693589889 |     514 |   547.0 | 6,42 |mscp410.txt |  2,6 |
|19 |  200 | 3000 |   30 | 0.14944492 |1578693589889 |     514 |   543.0 | 5,64 |mscp410.txt |  5,2 |
|19 |  300 | 3000 |   30 | 0.18079717 |1578693589889 |     514 |   535.0 | 4,09 |mscp410.txt |  7,7 |
|20 |    1 | 3000 |   30 |       0.25 |1578693701925 |     514 |   662.0 |28,79 |mscp410.txt |0,037 |
|20 |  100 | 3000 |   30 | 0.16131163 |1578693701925 |     514 |   579.0 |12,65 |mscp410.txt |  2,5 |
|20 |  200 | 3000 |   30 | 0.16263205 |1578693701925 |     514 |   543.0 | 5,64 |mscp410.txt |  5,1 |
|21 |    1 | 3000 |   30 |       0.25 |1578693859063 |     514 |   670.0 |30,35 |mscp410.txt |0,040 |
|21 |  100 | 3000 |   30 | 0.17697081 |1578693859063 |     514 |   561.0 | 9,14 |mscp410.txt |  2,5 |
|21 |  200 | 3000 |   30 | 0.17146684 |1578693859063 |     514 |   541.0 | 5,25 |mscp410.txt |  5,2 |
|21 |  300 | 3000 |   30 |  0.1658601 |1578693859063 |     514 |   539.0 | 4,86 |mscp410.txt |  7,7 |
|21 |  400 | 3000 |   30 | 0.14206247 |1578693859063 |     514 |   539.0 | 4,86 |mscp410.txt |   10 |
|22 |    1 | 3000 |   30 |       0.25 |1578693944740 |     514 |   643.0 |25,10 |mscp410.txt |0,035 |
|22 |  100 | 3000 |   30 | 0.14225322 |1578693944740 |     514 |   561.0 | 9,14 |mscp410.txt |  2,5 |
|22 |  200 | 3000 |   30 | 0.16322042 |1578693944740 |     514 |   558.0 | 8,56 |mscp410.txt |  5,0 |
|22 |  300 | 3000 |   30 | 0.15080714 |1578693944740 |     514 |   548.0 | 6,61 |mscp410.txt |  7,5 |
|23 |    1 | 3000 |   30 |       0.25 |1578694093823 |     514 |   666.0 |29,57 |mscp410.txt |0,038 |
|23 |  100 | 3000 |   30 | 0.16696113 |1578694093823 |     514 |   568.0 |10,51 |mscp410.txt |  2,5 |
|24 |    1 | 3000 |   30 |       0.25 |1578694255422 |     514 |   640.0 |24,51 |mscp410.txt |0,035 |
|24 |  100 | 3000 |   30 | 0.14942768 |1578694255422 |     514 |   564.0 | 9,73 |mscp410.txt |  2,5 |
|24 |  200 | 3000 |   30 |  0.1593122 |1578694255422 |     514 |   554.0 | 7,78 |mscp410.txt |  5,0 |
|24 |  300 | 3000 |   30 | 0.15849057 |1578694255422 |     514 |   546.0 | 6,23 |mscp410.txt |  7,6 |
|25 |    1 | 3000 |   30 |       0.25 |1578694281101 |     514 |   666.0 |29,57 |mscp410.txt |0,038 |
|25 |  100 | 3000 |   30 | 0.14226028 |1578694281101 |     514 |   527.0 | 2,53 |mscp410.txt |  2,5 |
|25 |  200 | 3000 |   30 | 0.15659048 |1578694281101 |     514 |   516.0 | 0,39 |mscp410.txt |  5,1 |
|25 |  200 | 3000 |   30 | 0.15659048 |1578694281101 |     514 |   514.0 | 0,00 |mscp410.txt |  6,0 |
|26 |    1 | 3000 |   30 |       0.25 |1578694287132 |     514 |   627.0 |21,98 |mscp410.txt |0,034 |
|26 |  100 | 3000 |   30 | 0.14327979 |1578694287132 |     514 |   557.0 | 8,37 |mscp410.txt |  2,5 |
|27 |    1 | 3000 |   30 |       0.25 |1578694470302 |     514 |   668.0 |29,96 |mscp410.txt |0,037 |
|27 |  100 | 3000 |   30 | 0.14798206 |1578694470302 |     514 |   552.0 | 7,39 |mscp410.txt |  2,5 |
|27 |  200 | 3000 |   30 | 0.16041107 |1578694470302 |     514 |   544.0 | 5,84 |mscp410.txt |  5,1 |
|27 |  300 | 3000 |   30 | 0.14317897 |1578694470302 |     514 |   536.0 | 4,28 |mscp410.txt |  7,6 |
|28 |    1 | 3000 |   30 |       0.25 |1578694620725 |     514 |   681.0 |32,49 |mscp410.txt |0,039 |
|28 |  100 | 3000 |   30 | 0.16623433 |1578694620725 |     514 |   551.0 | 7,20 |mscp410.txt |  2,6 |
