| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 3 | 3000 | 3000 |   65 | 0.32106474 |1578733165954 |     215 |   217.0 | 0,93 | mscpc5.txt |1,4e+03 |
| 3 |  400 | 3000 |   65 | 0.32106474 |1578733165954 |     215 |   217.0 | 0,93 | mscpc5.txt |1,4e+03 |
| 5 | 2900 | 3000 |   65 | 0.29702792 |1578734716468 |     215 |   217.0 | 0,93 | mscpc5.txt |1,5e+03 |
| 5 | 3000 | 3000 |   65 |  0.3011908 |1578734716468 |     215 |   217.0 | 0,93 | mscpc5.txt |1,7e+03 |
| 5 |  400 | 3000 |   65 |  0.3011908 |1578734716468 |     215 |   217.0 | 0,93 | mscpc5.txt |1,7e+03 |
| 6 | 2700 | 3000 |   65 | 0.31349537 |1578736369910 |     215 |   217.0 | 0,93 | mscpc5.txt |1,2e+03 |
| 6 | 2800 | 3000 |   65 | 0.31106108 |1578736369910 |     215 |   217.0 | 0,93 | mscpc5.txt |1,3e+03 |
| 6 | 2900 | 3000 |   65 | 0.30928198 |1578736369910 |     215 |   217.0 | 0,93 | mscpc5.txt |1,3e+03 |
| 6 | 3000 | 3000 |   65 |  0.3080164 |1578736369910 |     215 |   217.0 | 0,93 | mscpc5.txt |1,4e+03 |
| 8 | 2900 | 3000 |   65 | 0.28068167 |1578738522223 |     215 |   216.0 | 0,47 | mscpc5.txt |1,3e+03 |
| 8 | 3000 | 3000 |   65 | 0.27565676 |1578738522223 |     215 |   216.0 | 0,47 | mscpc5.txt |1,4e+03 |
| 8 |  400 | 3000 |   65 | 0.27565676 |1578738522223 |     215 |   216.0 | 0,47 | mscpc5.txt |1,4e+03 |
| 9 | 2700 | 3000 |   65 | 0.28491023 |1578739914909 |     215 |   217.0 | 0,93 | mscpc5.txt |1,3e+03 |
| 9 | 2800 | 3000 |   65 | 0.28425002 |1578739914909 |     215 |   217.0 | 0,93 | mscpc5.txt |1,4e+03 |
| 9 | 2900 | 3000 |   65 |  0.2941885 |1578739914909 |     215 |   217.0 | 0,93 | mscpc5.txt |1,5e+03 |
| 9 | 3000 | 3000 |   65 | 0.29151833 |1578739914909 |     215 |   217.0 | 0,93 | mscpc5.txt |1,6e+03 |
|10 | 2900 | 3000 |   65 | 0.30443907 |1578741498856 |     215 |   217.0 | 0,93 | mscpc5.txt |1,2e+03 |
|10 | 3000 | 3000 |   65 | 0.30043188 |1578741498856 |     215 |   217.0 | 0,93 | mscpc5.txt |1,4e+03 |
|10 |  400 | 3000 |   65 | 0.30043188 |1578741498856 |     215 |   217.0 | 0,93 | mscpc5.txt |1,4e+03 |
|11 | 2800 | 3000 |   65 | 0.28998408 |1578742857683 |     215 |   216.0 | 0,47 | mscpc5.txt |1,2e+03 |
|11 | 2900 | 3000 |   65 |  0.2973646 |1578742857683 |     215 |   216.0 | 0,47 | mscpc5.txt |1,3e+03 |
|11 | 3000 | 3000 |   65 |  0.2962781 |1578742857683 |     215 |   216.0 | 0,47 | mscpc5.txt |1,4e+03 |
|11 |  400 | 3000 |   65 |  0.2962781 |1578742857683 |     215 |   216.0 | 0,47 | mscpc5.txt |1,4e+03 |
|12 | 2600 | 3000 |   65 | 0.25945386 |1578744293592 |     215 |   217.0 | 0,93 | mscpc5.txt |1,7e+03 |
|12 | 2700 | 3000 |   65 | 0.26138857 |1578744293592 |     215 |   217.0 | 0,93 | mscpc5.txt |1,8e+03 |
|12 | 2800 | 3000 |   65 | 0.26061845 |1578744293592 |     215 |   217.0 | 0,93 | mscpc5.txt |1,9e+03 |
|12 | 2900 | 3000 |   65 | 0.26754948 |1578744293592 |     215 |   217.0 | 0,93 | mscpc5.txt |2,1e+03 |
|14 | 2700 | 3000 |   65 | 0.26191494 |1578746778112 |     215 |   216.0 | 0,47 | mscpc5.txt |1,2e+03 |
|14 | 2800 | 3000 |   65 | 0.25931478 |1578746778112 |     215 |   216.0 | 0,47 | mscpc5.txt |1,3e+03 |
|14 | 2900 | 3000 |   65 | 0.25732103 |1578746778112 |     215 |   216.0 | 0,47 | mscpc5.txt |1,4e+03 |
|14 | 3000 | 3000 |   65 | 0.26249015 |1578746778112 |     215 |   216.0 | 0,47 | mscpc5.txt |1,5e+03 |
|16 | 2700 | 3000 |   65 |  0.3216161 |1578748368821 |     215 |   217.0 | 0,93 | mscpc5.txt |1,2e+03 |
