| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 | 2000 | 3000 |   40 |       0.25 |1579539773421 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,1e+03 |
| 1 | 2100 | 3000 |   40 |       0.25 |1579539773421 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,2e+03 |
| 1 | 2200 | 3000 |   40 |       0.25 |1579539773421 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,3e+03 |
| 1 | 2300 | 3000 |   40 |       0.25 |1579539773421 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,4e+03 |
| 2 | 1900 | 3000 |   40 |       0.05 |1579541968081 |      28 |    29.0 | 3,57 |mscpnre5.txt |8,8e+02 |
| 2 | 2000 | 3000 |   40 |       0.05 |1579541968081 |      28 |    29.0 | 3,57 |mscpnre5.txt |9,6e+02 |
| 2 | 2100 | 3000 |   40 |       0.05 |1579541968081 |      28 |    29.0 | 3,57 |mscpnre5.txt |1,0e+03 |
| 2 | 2200 | 3000 |   40 |       0.05 |1579541968081 |      28 |    29.0 | 3,57 |mscpnre5.txt |1,1e+03 |
| 3 | 2100 | 3000 |   40 |        0.1 |1579543842891 |      28 |    30.0 | 7,14 |mscpnre5.txt |8,7e+02 |
| 3 | 2200 | 3000 |   40 |        0.1 |1579543842891 |      28 |    30.0 | 7,14 |mscpnre5.txt |9,5e+02 |
| 3 | 2300 | 3000 |   40 |        0.1 |1579543842891 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,0e+03 |
| 3 | 2400 | 3000 |   40 |        0.1 |1579543842891 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,1e+03 |
| 4 | 1900 | 3000 |   40 |      0.025 |1579545513368 |      28 |    29.0 | 3,57 |mscpnre5.txt |9,3e+02 |
| 4 | 2000 | 3000 |   40 |      0.025 |1579545513368 |      28 |    29.0 | 3,57 |mscpnre5.txt |1,0e+03 |
| 4 | 2100 | 3000 |   40 |      0.025 |1579545513368 |      28 |    29.0 | 3,57 |mscpnre5.txt |1,1e+03 |
