| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |  400 | 3000 |   20 |       0.75 |1579539773421 |      28 |    30.0 | 7,14 |mscpnre5.txt |   16 |
| 1 |  500 | 3000 |   20 |        0.5 |1579539773421 |      28 |    30.0 | 7,14 |mscpnre5.txt |   36 |
| 1 |  600 | 3000 |   20 |        0.1 |1579539773421 |      28 |    30.0 | 7,14 |mscpnre5.txt |   78 |
| 1 |  700 | 3000 |   20 |       0.25 |1579539773421 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,3e+02 |
| 2 |  300 | 3000 |   20 |       0.75 |1579541968081 |      28 |    30.0 | 7,14 |mscpnre5.txt |   12 |
| 2 |  400 | 3000 |   20 |        0.3 |1579541968081 |      28 |    30.0 | 7,14 |mscpnre5.txt |   30 |
| 2 |  500 | 3000 |   20 |        0.1 |1579541968081 |      28 |    29.0 | 3,57 |mscpnre5.txt |   65 |
| 2 |  600 | 3000 |   20 |        0.1 |1579541968081 |      28 |    29.0 | 3,57 |mscpnre5.txt |1,0e+02 |
| 3 |  500 | 3000 |   20 |       0.75 |1579543842891 |      28 |    30.0 | 7,14 |mscpnre5.txt |   12 |
| 3 |  600 | 3000 |   20 |        0.6 |1579543842891 |      28 |    30.0 | 7,14 |mscpnre5.txt |   30 |
| 3 |  700 | 3000 |   20 |       0.35 |1579543842891 |      28 |    30.0 | 7,14 |mscpnre5.txt |   61 |
| 3 |  800 | 3000 |   20 |        0.2 |1579543842891 |      28 |    30.0 | 7,14 |mscpnre5.txt |   96 |
| 4 |  300 | 3000 |   20 |       0.45 |1579545513368 |      28 |    30.0 | 7,14 |mscpnre5.txt |   20 |
| 4 |  400 | 3000 |   20 |        0.1 |1579545513368 |      28 |    29.0 | 3,57 |mscpnre5.txt |   57 |
| 4 |  500 | 3000 |   20 |        0.1 |1579545513368 |      28 |    29.0 | 3,57 |mscpnre5.txt |   96 |
| 4 |  600 | 3000 |   20 |        0.1 |1579545513368 |      28 |    29.0 | 3,57 |mscpnre5.txt |1,3e+02 |
| 5 |  700 | 3000 |   20 |        0.7 |1579547447142 |      28 |    30.0 | 7,14 |mscpnre5.txt |   15 |
| 5 |  800 | 3000 |   20 |        0.1 |1579547447142 |      28 |    29.0 | 3,57 |mscpnre5.txt |   45 |
| 5 |  900 | 3000 |   20 |       0.05 |1579547447142 |      28 |    29.0 | 3,57 |mscpnre5.txt |   85 |
| 5 | 1000 | 3000 |   20 |       0.05 |1579547447142 |      28 |    29.0 | 3,57 |mscpnre5.txt |1,2e+02 |
| 6 |  500 | 3000 |   20 |       0.75 |1579548977147 |      28 |    30.0 | 7,14 |mscpnre5.txt |   12 |
| 6 |  600 | 3000 |   20 |       0.45 |1579548977147 |      28 |    30.0 | 7,14 |mscpnre5.txt |   29 |
| 6 |  700 | 3000 |   20 |       0.15 |1579548977147 |      28 |    30.0 | 7,14 |mscpnre5.txt |   64 |
| 6 |  800 | 3000 |   20 |       0.05 |1579548977147 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,0e+02 |
| 7 |  300 | 3000 |   20 |       0.75 |1579550933225 |      28 |    30.0 | 7,14 |mscpnre5.txt |   12 |
| 7 |  400 | 3000 |   20 |       0.65 |1579550933225 |      28 |    30.0 | 7,14 |mscpnre5.txt |   29 |
| 7 |  500 | 3000 |   20 |        0.3 |1579550933225 |      28 |    30.0 | 7,14 |mscpnre5.txt |   58 |
| 7 |  600 | 3000 |   20 |        0.2 |1579550933225 |      28 |    30.0 | 7,14 |mscpnre5.txt |   95 |
| 8 |  500 | 3000 |   20 |       0.55 |1579552862922 |      28 |    30.0 | 7,14 |mscpnre5.txt |   23 |
| 8 |  600 | 3000 |   20 |       0.15 |1579552862922 |      28 |    30.0 | 7,14 |mscpnre5.txt |   60 |
| 8 |  700 | 3000 |   20 |       0.05 |1579552862922 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,0e+02 |
| 8 |  800 | 3000 |   20 |       0.05 |1579552862922 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,5e+02 |
| 9 |  300 | 3000 |   20 |       0.65 |1579554765824 |      28 |    30.0 | 7,14 |mscpnre5.txt |   15 |
| 9 |  400 | 3000 |   20 |        0.2 |1579554765824 |      28 |    30.0 | 7,14 |mscpnre5.txt |   50 |
| 9 |  500 | 3000 |   20 |       0.15 |1579554765824 |      28 |    30.0 | 7,14 |mscpnre5.txt |   91 |
| 9 |  600 | 3000 |   20 |       0.15 |1579554765824 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,3e+02 |
|10 |  500 | 3000 |   20 |       0.75 |1579557159240 |      28 |    30.0 | 7,14 |mscpnre5.txt |   13 |
|10 |  600 | 3000 |   20 |        0.5 |1579557159240 |      28 |    30.0 | 7,14 |mscpnre5.txt |   34 |
|10 |  700 | 3000 |   20 |       0.05 |1579557159240 |      28 |    29.0 | 3,57 |mscpnre5.txt |   74 |
|10 |  800 | 3000 |   20 |       0.05 |1579557159240 |      28 |    29.0 | 3,57 |mscpnre5.txt |1,2e+02 |
|11 |  400 | 3000 |   20 |       0.75 |1579561051090 |      28 |    30.0 | 7,14 |mscpnre5.txt |   15 |
|11 |  500 | 3000 |   20 |       0.45 |1579561051090 |      28 |    30.0 | 7,14 |mscpnre5.txt |   33 |
|11 |  600 | 3000 |   20 |        0.2 |1579561051090 |      28 |    30.0 | 7,14 |mscpnre5.txt |   68 |
|11 |  700 | 3000 |   20 |        0.1 |1579561051090 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,1e+02 |
|12 |  200 | 3000 |   20 |       0.65 |1579563235670 |      28 |    30.0 | 7,14 |mscpnre5.txt |   14 |
|12 |  300 | 3000 |   20 |       0.45 |1579563235670 |      28 |    30.0 | 7,14 |mscpnre5.txt |   40 |
|12 |  400 | 3000 |   20 |        0.5 |1579563235670 |      28 |    30.0 | 7,14 |mscpnre5.txt |   71 |
|12 |  500 | 3000 |   20 |       0.45 |1579563235670 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,0e+02 |
|13 |  500 | 3000 |   20 |       0.75 |1579565144213 |      28 |    30.0 | 7,14 |mscpnre5.txt |   12 |
|13 |  600 | 3000 |   20 |       0.45 |1579565144213 |      28 |    30.0 | 7,14 |mscpnre5.txt |   30 |
|13 |  700 | 3000 |   20 |        0.1 |1579565144213 |      28 |    30.0 | 7,14 |mscpnre5.txt |   67 |
|13 |  800 | 3000 |   20 |       0.05 |1579565144213 |      28 |    30.0 | 7,14 |mscpnre5.txt |1,1e+02 |
