| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |    1 | 3000 |   30 |       0.25 |1578732978509 |     215 |   362.0 |68,37 | mscpc5.txt | 0,16 |
| 1 |  100 | 3000 |   30 |  0.2806032 |1578732978509 |     215 |   294.0 |36,74 | mscpc5.txt |   14 |
| 2 |    1 | 3000 |   30 |       0.25 |1578733044214 |     215 |   369.0 |71,63 | mscpc5.txt | 0,17 |
| 2 |  100 | 3000 |   30 | 0.24417682 |1578733044214 |     215 |   289.0 |34,42 | mscpc5.txt |   15 |
| 2 |  200 | 3000 |   30 |  0.2570972 |1578733044214 |     215 |   269.0 |25,12 | mscpc5.txt |   30 |
| 3 |    1 | 3000 |   30 |       0.25 |1578733165954 |     215 |   355.0 |65,12 | mscpc5.txt | 0,16 |
| 3 |  100 | 3000 |   30 | 0.36569187 |1578733165954 |     215 |   283.0 |31,63 | mscpc5.txt |   15 |
| 3 |  200 | 3000 |   30 | 0.27574378 |1578733165954 |     215 |   263.0 |22,33 | mscpc5.txt |   30 |
| 3 |  300 | 3000 |   30 | 0.29268834 |1578733165954 |     215 |   249.0 |15,81 | mscpc5.txt |   45 |
| 3 |  400 | 3000 |   30 | 0.34733084 |1578733165954 |     215 |   246.0 |14,42 | mscpc5.txt |   60 |
| 3 |  500 | 3000 |   30 | 0.25484294 |1578733165954 |     215 |   246.0 |14,42 | mscpc5.txt |   75 |
| 4 |    1 | 3000 |   30 |       0.25 |1578734558420 |     215 |   354.0 |64,65 | mscpc5.txt | 0,17 |
| 4 |  100 | 3000 |   30 | 0.28231597 |1578734558420 |     215 |   272.0 |26,51 | mscpc5.txt |   15 |
| 4 |  200 | 3000 |   30 | 0.30388045 |1578734558420 |     215 |   254.0 |18,14 | mscpc5.txt |   30 |
| 4 |  300 | 3000 |   30 | 0.24463154 |1578734558420 |     215 |   249.0 |15,81 | mscpc5.txt |   46 |
| 5 |    1 | 3000 |   30 |       0.25 |1578734716468 |     215 |   360.0 |67,44 | mscpc5.txt | 0,14 |
| 5 |  100 | 3000 |   30 | 0.25751567 |1578734716468 |     215 |   288.0 |33,95 | mscpc5.txt |   15 |
| 5 |  200 | 3000 |   30 |  0.2654011 |1578734716468 |     215 |   268.0 |24,65 | mscpc5.txt |   30 |
