| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |  500 | 3000 |   35 | 0.21058823 |1578704651962 |     236 |   240.0 | 1,69 | mscpa5.txt |   39 |
| 1 |  600 | 3000 |   35 | 0.22849993 |1578704651962 |     236 |   238.0 | 0,85 | mscpa5.txt |   49 |
| 1 |  700 | 3000 |   35 |  0.2555941 |1578704651962 |     236 |   238.0 | 0,85 | mscpa5.txt |   62 |
| 1 |  800 | 3000 |   35 | 0.24338943 |1578704651962 |     236 |   238.0 | 0,85 | mscpa5.txt |   72 |
| 2 |  300 | 3000 |   35 | 0.18632281 |1578705209594 |     236 |   239.0 | 1,27 | mscpa5.txt |   24 |
| 2 |  400 | 3000 |   35 | 0.19525638 |1578705209594 |     236 |   239.0 | 1,27 | mscpa5.txt |   33 |
| 2 |  500 | 3000 |   35 | 0.23505324 |1578705209594 |     236 |   238.0 | 0,85 | mscpa5.txt |   44 |
| 2 |  600 | 3000 |   35 | 0.24139556 |1578705209594 |     236 |   238.0 | 0,85 | mscpa5.txt |   56 |
| 3 |  500 | 3000 |   35 |  0.2219391 |1578705902001 |     236 |   240.0 | 1,69 | mscpa5.txt |   38 |
| 3 |  600 | 3000 |   35 |  0.2515621 |1578705902001 |     236 |   238.0 | 0,85 | mscpa5.txt |   48 |
| 3 |  700 | 3000 |   35 | 0.24463323 |1578705902001 |     236 |   237.0 | 0,42 | mscpa5.txt |   58 |
| 3 |  800 | 3000 |   35 | 0.25437778 |1578705902001 |     236 |   237.0 | 0,42 | mscpa5.txt |   68 |
| 4 |  300 | 3000 |   35 | 0.24019073 |1578706509864 |     236 |   239.0 | 1,27 | mscpa5.txt |   23 |
| 4 |  400 | 3000 |   35 | 0.24557556 |1578706509864 |     236 |   238.0 | 0,85 | mscpa5.txt |   33 |
| 4 |  500 | 3000 |   35 | 0.23622662 |1578706509864 |     236 |   238.0 | 0,85 | mscpa5.txt |   48 |
| 4 |  600 | 3000 |   35 | 0.22958338 |1578706509864 |     236 |   238.0 | 0,85 | mscpa5.txt |   61 |
| 5 |  500 | 3000 |   35 |  0.2935378 |1578707285731 |     236 |   238.0 | 0,85 | mscpa5.txt |   41 |
| 5 |  600 | 3000 |   35 |  0.2701767 |1578707285731 |     236 |   238.0 | 0,85 | mscpa5.txt |   51 |
| 5 |  700 | 3000 |   35 | 0.25150988 |1578707285731 |     236 |   238.0 | 0,85 | mscpa5.txt |   64 |
| 5 |  800 | 3000 |   35 |  0.2526369 |1578707285731 |     236 |   237.0 | 0,42 | mscpa5.txt |   76 |
| 6 |  300 | 3000 |   35 | 0.19161063 |1578707973201 |     236 |   241.0 | 2,12 | mscpa5.txt |   22 |
| 6 |  400 | 3000 |   35 | 0.20625842 |1578707973201 |     236 |   240.0 | 1,69 | mscpa5.txt |   31 |
| 6 |  500 | 3000 |   35 | 0.23340537 |1578707973201 |     236 |   239.0 | 1,27 | mscpa5.txt |   39 |
| 6 |  600 | 3000 |   35 | 0.22832552 |1578707973201 |     236 |   239.0 | 1,27 | mscpa5.txt |   48 |
| 7 |  300 | 3000 |   35 | 0.23068051 |1578708409479 |     236 |   241.0 | 2,12 | mscpa5.txt |   22 |
| 7 |  400 | 3000 |   35 | 0.22698827 |1578708409479 |     236 |   238.0 | 0,85 | mscpa5.txt |   31 |
| 7 |  500 | 3000 |   35 | 0.25452408 |1578708409479 |     236 |   238.0 | 0,85 | mscpa5.txt |   41 |
| 7 |  600 | 3000 |   35 | 0.24018891 |1578708409479 |     236 |   238.0 | 0,85 | mscpa5.txt |   50 |
| 8 |  400 | 3000 |   35 | 0.22241352 |1578708581791 |     236 |   241.0 | 2,12 | mscpa5.txt |   29 |
| 8 |  500 | 3000 |   35 | 0.22922252 |1578708581791 |     236 |   239.0 | 1,27 | mscpa5.txt |   38 |
| 8 |  600 | 3000 |   35 | 0.22387183 |1578708581791 |     236 |   238.0 | 0,85 | mscpa5.txt |   48 |
