| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 | 2900 | 3000 |   65 | 0.30088136 |1578704651962 |     236 |   237.0 | 0,42 | mscpa5.txt |5,2e+02 |
| 1 | 3000 | 3000 |   65 | 0.30756685 |1578704651962 |     236 |   237.0 | 0,42 | mscpa5.txt |5,6e+02 |
| 1 |  300 | 3000 |   65 | 0.30756685 |1578704651962 |     236 |   237.0 | 0,42 | mscpa5.txt |5,6e+02 |
| 2 | 2700 | 3000 |   65 | 0.25617632 |1578705209594 |     236 |   237.0 | 0,42 | mscpa5.txt |5,4e+02 |
| 2 | 2800 | 3000 |   65 | 0.26558265 |1578705209594 |     236 |   237.0 | 0,42 | mscpa5.txt |5,9e+02 |
| 2 | 2900 | 3000 |   65 | 0.26558265 |1578705209594 |     236 |   237.0 | 0,42 | mscpa5.txt |6,4e+02 |
| 2 | 3000 | 3000 |   65 | 0.26558265 |1578705209594 |     236 |   237.0 | 0,42 | mscpa5.txt |6,9e+02 |
| 3 | 2900 | 3000 |   65 |   0.308789 |1578705902001 |     236 |   237.0 | 0,42 | mscpa5.txt |5,7e+02 |
| 3 | 3000 | 3000 |   65 |  0.3094455 |1578705902001 |     236 |   237.0 | 0,42 | mscpa5.txt |6,1e+02 |
| 3 |  300 | 3000 |   65 |  0.3094455 |1578705902001 |     236 |   237.0 | 0,42 | mscpa5.txt |6,1e+02 |
| 4 | 2700 | 3000 |   65 | 0.27606165 |1578706509864 |     236 |   237.0 | 0,42 | mscpa5.txt |6,1e+02 |
| 4 | 2800 | 3000 |   65 | 0.26658782 |1578706509864 |     236 |   237.0 | 0,42 | mscpa5.txt |6,6e+02 |
| 4 | 2900 | 3000 |   65 |   0.266714 |1578706509864 |     236 |   237.0 | 0,42 | mscpa5.txt |7,2e+02 |
| 4 | 3000 | 3000 |   65 |  0.2665722 |1578706509864 |     236 |   237.0 | 0,42 | mscpa5.txt |7,8e+02 |
| 5 | 2900 | 3000 |   65 |  0.3052272 |1578707285731 |     236 |   237.0 | 0,42 | mscpa5.txt |6,3e+02 |
| 5 | 3000 | 3000 |   65 |  0.3080178 |1578707285731 |     236 |   237.0 | 0,42 | mscpa5.txt |6,9e+02 |
| 5 |  300 | 3000 |   65 |  0.3080178 |1578707285731 |     236 |   237.0 | 0,42 | mscpa5.txt |6,9e+02 |
