| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 3 | 2200 | 3000 |   55 | 0.33441368 |1578733165954 |     215 |   217.0 | 0,93 | mscpc5.txt |6,6e+02 |
| 3 | 2300 | 3000 |   55 |  0.3343938 |1578733165954 |     215 |   217.0 | 0,93 | mscpc5.txt |7,3e+02 |
| 3 | 2400 | 3000 |   55 | 0.33192685 |1578733165954 |     215 |   217.0 | 0,93 | mscpc5.txt |7,9e+02 |
| 3 | 2500 | 3000 |   55 | 0.32325703 |1578733165954 |     215 |   217.0 | 0,93 | mscpc5.txt |8,5e+02 |
| 5 | 2100 | 3000 |   55 | 0.29819524 |1578734716468 |     215 |   217.0 | 0,93 | mscpc5.txt |8,4e+02 |
| 5 | 2200 | 3000 |   55 | 0.30175018 |1578734716468 |     215 |   217.0 | 0,93 | mscpc5.txt |9,0e+02 |
| 5 | 2300 | 3000 |   55 |  0.3091398 |1578734716468 |     215 |   217.0 | 0,93 | mscpc5.txt |9,7e+02 |
| 5 | 2400 | 3000 |   55 | 0.29998636 |1578734716468 |     215 |   217.0 | 0,93 | mscpc5.txt |1,0e+03 |
| 6 | 1900 | 3000 |   55 | 0.30003437 |1578736369910 |     215 |   217.0 | 0,93 | mscpc5.txt |6,1e+02 |
| 6 | 2000 | 3000 |   55 | 0.29509628 |1578736369910 |     215 |   217.0 | 0,93 | mscpc5.txt |6,7e+02 |
| 6 | 2100 | 3000 |   55 | 0.28873307 |1578736369910 |     215 |   217.0 | 0,93 | mscpc5.txt |7,3e+02 |
| 6 | 2200 | 3000 |   55 | 0.30672288 |1578736369910 |     215 |   217.0 | 0,93 | mscpc5.txt |7,8e+02 |
| 7 | 2100 | 3000 |   55 |  0.2758025 |1578737811117 |     215 |   217.0 | 0,93 | mscpc5.txt |6,9e+02 |
| 7 |  400 | 3000 |   55 |  0.2758025 |1578737811117 |     215 |   215.0 | 0,00 | mscpc5.txt |7,1e+02 |
| 8 | 2100 | 3000 |   55 |  0.2821156 |1578738522223 |     215 |   216.0 | 0,47 | mscpc5.txt |6,2e+02 |
| 8 | 2200 | 3000 |   55 |  0.2852859 |1578738522223 |     215 |   216.0 | 0,47 | mscpc5.txt |6,8e+02 |
| 8 | 2300 | 3000 |   55 | 0.28420016 |1578738522223 |     215 |   216.0 | 0,47 | mscpc5.txt |7,4e+02 |
| 8 | 2400 | 3000 |   55 |  0.2807207 |1578738522223 |     215 |   216.0 | 0,47 | mscpc5.txt |8,1e+02 |
| 9 | 1900 | 3000 |   55 | 0.27314416 |1578739914909 |     215 |   217.0 | 0,93 | mscpc5.txt |7,2e+02 |
| 9 | 2000 | 3000 |   55 | 0.26611924 |1578739914909 |     215 |   217.0 | 0,93 | mscpc5.txt |7,9e+02 |
| 9 | 2100 | 3000 |   55 |  0.2709276 |1578739914909 |     215 |   217.0 | 0,93 | mscpc5.txt |8,5e+02 |
| 9 | 2200 | 3000 |   55 | 0.27305913 |1578739914909 |     215 |   217.0 | 0,93 | mscpc5.txt |9,1e+02 |
|10 | 2100 | 3000 |   55 | 0.29502276 |1578741498856 |     215 |   217.0 | 0,93 | mscpc5.txt |6,8e+02 |
|10 | 2200 | 3000 |   55 | 0.29806077 |1578741498856 |     215 |   217.0 | 0,93 | mscpc5.txt |7,3e+02 |
|10 | 2300 | 3000 |   55 | 0.30238542 |1578741498856 |     215 |   217.0 | 0,93 | mscpc5.txt |7,8e+02 |
|10 | 2400 | 3000 |   55 | 0.30653265 |1578741498856 |     215 |   217.0 | 0,93 | mscpc5.txt |8,3e+02 |
|11 | 2000 | 3000 |   55 |  0.2934381 |1578742857683 |     215 |   216.0 | 0,47 | mscpc5.txt |6,2e+02 |
|11 | 2100 | 3000 |   55 |   0.291553 |1578742857683 |     215 |   216.0 | 0,47 | mscpc5.txt |6,8e+02 |
|11 | 2200 | 3000 |   55 | 0.29498452 |1578742857683 |     215 |   216.0 | 0,47 | mscpc5.txt |7,4e+02 |
|11 | 2300 | 3000 |   55 | 0.29044154 |1578742857683 |     215 |   216.0 | 0,47 | mscpc5.txt |8,0e+02 |
|12 | 1800 | 3000 |   55 | 0.26375568 |1578744293592 |     215 |   217.0 | 0,93 | mscpc5.txt |8,3e+02 |
|12 | 1900 | 3000 |   55 | 0.26461396 |1578744293592 |     215 |   217.0 | 0,93 | mscpc5.txt |9,3e+02 |
|12 | 2000 | 3000 |   55 |  0.2644311 |1578744293592 |     215 |   217.0 | 0,93 | mscpc5.txt |1,0e+03 |
|12 | 2100 | 3000 |   55 | 0.26496157 |1578744293592 |     215 |   217.0 | 0,93 | mscpc5.txt |1,1e+03 |
